"Chevrolet Performance ZZ632 crate motor MSRP is $37,758","Autoblog","Filed under:					    SEMA Show,Chevrolet,GM,Parts and AccessoriesContinue reading Chevrolet Performance ZZ632 crate motor MSRP is $37,758Chevrolet Performance ZZ632 crate motor MSRP is $37,758 originally appeared on Autoblog on Wed, 3 Nov 2021 08:18:00 EDT.  Please see our terms for use of feeds.Permalink | 						Email this | 					    Comments","2021-11-03 12:18:00","Cars","https://www.autoblog.com/2021/11/03/chevy-performance-zz632-crate-motor-price/","52accd3d2b5098bd27652dd66af321ce30e6373897879e917d47ec1334fbfff6","9a11e65796f1d1c25f0bd3a70c71374a"
"Here's why you should back into perpendicular parking spaces","Autoblog","Filed under:					    Driving,SafetyContinue reading Here's why you should back into perpendicular parking spacesHere's why you should back into perpendicular parking spaces originally appeared on Autoblog on Wed, 3 Nov 2021 10:00:00 EDT.  Please see our terms for use of feeds.Permalink | 						Email this | 					    Comments","2021-11-03 14:00:00","Cars","https://www.autoblog.com/2021/11/03/opinion-back-in-when-parking/","52accd3d2b5098bd27652dd66af321ce30e6373897879e917d47ec1334fbfff6","277528abaaa29c437813152ba6e2cea1"
"Volkswagen ID.5 EV breaks cover as the ID.4's more stylish sibling","Autoblog","Filed under:					    Green,Volkswagen,Crossover,ElectricContinue reading Volkswagen ID.5 EV breaks cover as the ID.4's more stylish siblingVolkswagen ID.5 EV breaks cover as the ID.4's more stylish sibling originally appeared on Autoblog on Wed, 3 Nov 2021 10:32:00 EDT.  Please see our terms for use of feeds.Permalink | 						Email this | 					    Comments","2021-11-03 14:32:00","Cars","https://www.autoblog.com/2021/11/03/vw-id5-electric-car-revealed-fastback-crossover-coupe/","52accd3d2b5098bd27652dd66af321ce30e6373897879e917d47ec1334fbfff6","d7ae9471c5e3492515d53a3d7e6780a2"
"2022 Honda Civic Si starts under $30,000","Autoblog","Filed under:					    Honda,Performance,SedanContinue reading 2022 Honda Civic Si starts under $30,0002022 Honda Civic Si starts under $30,000 originally appeared on Autoblog on Wed, 3 Nov 2021 10:09:00 EDT.  Please see our terms for use of feeds.Permalink | 						Email this | 					    Comments","2021-11-03 14:09:00","Cars","https://www.autoblog.com/2021/11/03/2022-honda-civic-si-pricing-revealed/","52accd3d2b5098bd27652dd66af321ce30e6373897879e917d47ec1334fbfff6","6989c15affbf8231b2ab95cb1b12dc9c"
"New Jeep Grand Cherokee price for 2022 maxes out at $68,455","Autoblog","Filed under:					    Jeep,SUV,Off-Road VehiclesContinue reading New Jeep Grand Cherokee price for 2022 maxes out at $68,455New Jeep Grand Cherokee price for 2022 maxes out at $68,455 originally appeared on Autoblog on Wed, 3 Nov 2021 11:27:00 EDT.  Please see our terms for use of feeds.Permalink | 						Email this | 					    Comments","2021-11-03 15:27:00","Cars","https://www.autoblog.com/2021/11/03/2022-jeep-grand-cherokee-pricing-revealed/","52accd3d2b5098bd27652dd66af321ce30e6373897879e917d47ec1334fbfff6","6ec93e65cd906ec4f677df49af46de87"
"Ford F-100 Eluminator electric restomod pickup has the 480-hp Mach-E GT motors","Autoblog","Filed under:					    Aftermarket,Green,SEMA Show,Ford,Truck,Electric,ClassicsContinue reading Ford F-100 Eluminator electric restomod pickup has the 480-hp Mach-E GT motorsFord F-100 Eluminator electric restomod pickup has the 480-hp Mach-E GT motors originally appeared on Autoblog on Tue, 2 Nov 2021 16:00:00 EDT.  Please see our terms for use of feeds.Permalink | 						Email this | 					    Comments","2021-11-02 20:00:00","Cars","https://www.autoblog.com/2021/11/02/1978-ford-f100-eluminator-restomod-electric-sema/","52accd3d2b5098bd27652dd66af321ce30e6373897879e917d47ec1334fbfff6","674f02e6356a92f08d8449efb070ccaf"
"Mini Hardtop next generation shown in first official photos","Autoblog","Filed under:					    MINI,HatchbackContinue reading Mini Hardtop next generation shown in first official photosMini Hardtop next generation shown in first official photos originally appeared on Autoblog on Wed, 3 Nov 2021 12:48:00 EDT.  Please see our terms for use of feeds.Permalink | 						Email this | 					    Comments","2021-11-03 16:48:00","Cars","https://www.autoblog.com/2021/11/03/mini-hardtop-next-generation-official-photos/","52accd3d2b5098bd27652dd66af321ce30e6373897879e917d47ec1334fbfff6","6a66fb4cfbb88d08a2493f86cc8df6d1"
"VW ID.5 EV breaks cover as the ID.4's more stylish sibling","Autoblog","Filed under:					    Green,Volkswagen,Crossover,ElectricContinue reading VW ID.5 EV breaks cover as the ID.4's more stylish siblingVW ID.5 EV breaks cover as the ID.4's more stylish sibling originally appeared on Autoblog on Wed, 3 Nov 2021 10:32:00 EDT.  Please see our terms for use of feeds.Permalink | 						Email this | 					    Comments","2021-11-03 14:32:00","Cars","https://www.autoblog.com/2021/11/03/vw-id5-electric-car-revealed-fastback-crossover-coupe/","52accd3d2b5098bd27652dd66af321ce30e6373897879e917d47ec1334fbfff6","71690406c286b45a7deed2bcd02d8194"
"2022 Hyundai Santa Cruz pickup is an IIHS Top Safety Pick","Autoblog","Filed under:					    Hyundai,Safety,Truck,CrossoverContinue reading 2022 Hyundai Santa Cruz pickup is an IIHS Top Safety Pick2022 Hyundai Santa Cruz pickup is an IIHS Top Safety Pick originally appeared on Autoblog on Wed, 3 Nov 2021 14:17:00 EDT.  Please see our terms for use of feeds.Permalink | 						Email this | 					    Comments","2021-11-03 18:17:00","Cars","https://www.autoblog.com/2021/11/03/2022-hyundai-santa-cruz-iihs-top-safety-pick/","52accd3d2b5098bd27652dd66af321ce30e6373897879e917d47ec1334fbfff6","369d16f0f3767b0855e328a38ef0b1a5"
"2022 Jeep Grand Cherokee price maxes out at $68,455","Autoblog","Filed under:					    Jeep,SUV,Off-Road VehiclesContinue reading 2022 Jeep Grand Cherokee price maxes out at $68,4552022 Jeep Grand Cherokee price maxes out at $68,455 originally appeared on Autoblog on Wed, 3 Nov 2021 11:27:00 EDT.  Please see our terms for use of feeds.Permalink | 						Email this | 					    Comments","2021-11-03 15:27:00","Cars","https://www.autoblog.com/2021/11/03/2022-jeep-grand-cherokee-pricing-revealed/","52accd3d2b5098bd27652dd66af321ce30e6373897879e917d47ec1334fbfff6","2b6d32aaff248ed78c3ce65eba23d51b"
"Lexus IS builds, new F performance structure get SEMA reveal","Autoblog","Filed under:					    Aftermarket,SEMA Show,Lexus,Luxury,Performance,SedanContinue reading Lexus IS builds, new F performance structure get SEMA revealLexus IS builds, new F performance structure get SEMA reveal originally appeared on Autoblog on Wed, 3 Nov 2021 14:42:00 EDT.  Please see our terms for use of feeds.Permalink | 						Email this | 					    Comments","2021-11-03 18:42:00","Cars","https://www.autoblog.com/2021/11/03/lexus-f-brand-changes-sema-builds/","52accd3d2b5098bd27652dd66af321ce30e6373897879e917d47ec1334fbfff6","0e304acb5525c7a54378b848aa8befb2"
"Enter here to win a 2021 Ford Mustang Mach-E GT Performance","Autoblog","Filed under:					    Ford,CommerceContinue reading Enter here to win a 2021 Ford Mustang Mach-E GT PerformanceEnter here to win a 2021 Ford Mustang Mach-E GT Performance originally appeared on Autoblog on Wed, 3 Nov 2021 16:32:00 EDT.  Please see our terms for use of feeds.Permalink | 						Email this | 					    Comments","2021-11-03 20:32:00","Cars","https://www.autoblog.com/2021/11/03/mustang-mach-e-omaze/","52accd3d2b5098bd27652dd66af321ce30e6373897879e917d47ec1334fbfff6","6f01ce7c1ac00a389d551750de333363"
"2022 Ram 1500 Review | Still great, but is it still best?","Autoblog","Filed under:					    RAM,Buying Guide,New Car Reviews,Truck,Luxury,Off-Road Vehicles,PerformanceContinue reading 2022 Ram 1500 Review | Still great, but is it still best?2022 Ram 1500 Review | Still great, but is it still best? originally appeared on Autoblog on Thu, 4 Nov 2021 07:00:00 EDT.  Please see our terms for use of feeds.Permalink | 						Email this | 					    Comments","2021-11-04 11:00:00","Cars","https://www.autoblog.com/2021/11/04/2022-ram-1500-review/","52accd3d2b5098bd27652dd66af321ce30e6373897879e917d47ec1334fbfff6","8a83d043dfd0e5f5ffbaac314cdd6ba2"
"Toyota lifts profit forecast despite supply chain woes","Autoblog","Filed under:					    Earnings/Financials,Plants/Manufacturing,ToyotaContinue reading Toyota lifts profit forecast despite supply chain woesToyota lifts profit forecast despite supply chain woes originally appeared on Autoblog on Thu, 4 Nov 2021 08:29:00 EDT.  Please see our terms for use of feeds.Permalink | 						Email this | 					    Comments","2021-11-04 12:29:00","Cars","https://www.autoblog.com/2021/11/04/toyota-profit-forecast-increased/","52accd3d2b5098bd27652dd66af321ce30e6373897879e917d47ec1334fbfff6","cf5b55da51bfa5d12d5d81db697e354b"
"Aston Martin doubles sales in third quarter","Autoblog","Filed under:					    Earnings/Financials,Aston MartinContinue reading Aston Martin doubles sales in third quarterAston Martin doubles sales in third quarter originally appeared on Autoblog on Thu, 4 Nov 2021 08:15:00 EDT.  Please see our terms for use of feeds.Permalink | 						Email this | 					    Comments","2021-11-04 12:15:00","Cars","https://www.autoblog.com/2021/11/04/aston-martin-sales-double-third-quarter/","52accd3d2b5098bd27652dd66af321ce30e6373897879e917d47ec1334fbfff6","69270c0beee1a0d99455eb8e84f90326"
"Hyundai Seven EV concept shows lounge-like interior ahead of LA debut","Autoblog","Filed under:					    Green,Hyundai,SUV,Concept Cars,ElectricContinue reading Hyundai Seven EV concept shows lounge-like interior ahead of LA debutHyundai Seven EV concept shows lounge-like interior ahead of LA debut originally appeared on Autoblog on Thu, 4 Nov 2021 08:06:00 EDT.  Please see our terms for use of feeds.Permalink | 						Email this | 					    Comments","2021-11-04 12:06:00","Cars","https://www.autoblog.com/2021/11/04/hyundai-seven-concept-ioniq-suv/","52accd3d2b5098bd27652dd66af321ce30e6373897879e917d47ec1334fbfff6","b7a468469cd366b8874548c8ec5515cb"
"Aston Martin Valkyrie begins production in dashing green dress","Autoblog","Filed under:					    Aston Martin,Coupe,Luxury,Performance,SupercarsContinue reading Aston Martin Valkyrie begins production in dashing green dressAston Martin Valkyrie begins production in dashing green dress originally appeared on Autoblog on Thu, 4 Nov 2021 08:00:00 EDT.  Please see our terms for use of feeds.Permalink | 						Email this | 					    Comments","2021-11-04 12:00:00","Cars","https://www.autoblog.com/2021/11/04/aston-martin-valkyrie-begins-production/","52accd3d2b5098bd27652dd66af321ce30e6373897879e917d47ec1334fbfff6","f292938b35f68a6ee5f1fbf97ea93b3a"
"Ford to mandate COVID vaccination for most salaried employees by December 8","Autoblog","Filed under:					    Government/Legal,Plants/Manufacturing,FordContinue reading Ford to mandate COVID vaccination for most salaried employees by December 8Ford to mandate COVID vaccination for most salaried employees by December 8 originally appeared on Autoblog on Thu, 4 Nov 2021 09:46:00 EDT.  Please see our terms for use of feeds.Permalink | 						Email this | 					    Comments","2021-11-04 13:46:00","Cars","https://www.autoblog.com/2021/11/04/ford-mandates-covid-vaccination/","52accd3d2b5098bd27652dd66af321ce30e6373897879e917d47ec1334fbfff6","47fceca5a691d470fb56bd280994ed6e"
"Democrats' plan boosts EV tax credit to pricier trucks, SUVs","Autoblog","Filed under:					    Government/Legal,Green,ElectricContinue reading Democrats' plan boosts EV tax credit to pricier trucks, SUVsDemocrats' plan boosts EV tax credit to pricier trucks, SUVs originally appeared on Autoblog on Thu, 4 Nov 2021 08:56:00 EDT.  Please see our terms for use of feeds.Permalink | 						Email this | 					    Comments","2021-11-04 12:56:00","Cars","https://www.autoblog.com/2021/11/04/ev-tax-credit-democrats-plan/","52accd3d2b5098bd27652dd66af321ce30e6373897879e917d47ec1334fbfff6","ba5e5e0d153033fb31611308a4bbf887"
"8 classic(ish) Fords we'd stuff the Eluminator electric motor into","Autoblog","Filed under:					    Green,Ford,ElectricContinue reading 8 classic(ish) Fords we'd stuff the Eluminator electric motor into8 classic(ish) Fords we'd stuff the Eluminator electric motor into originally appeared on Autoblog on Thu, 4 Nov 2021 10:53:00 EDT.  Please see our terms for use of feeds.Permalink | 						Email this | 					    Comments","2021-11-04 14:53:00","Cars","https://www.autoblog.com/2021/11/04/ford-eluminator-electric-motor-conversion-cars/","52accd3d2b5098bd27652dd66af321ce30e6373897879e917d47ec1334fbfff6","530982e1632c829ff9fca0cdc3e726ff"
"VW ID.Buzz previewed as the modern-day electric hippie Bus","Autoblog","Filed under:					    Green,Volkswagen,Minivan/Van,ElectricContinue reading VW ID.Buzz previewed as the modern-day electric hippie BusVW ID.Buzz previewed as the modern-day electric hippie Bus originally appeared on Autoblog on Thu, 4 Nov 2021 12:27:00 EDT.  Please see our terms for use of feeds.Permalink | 						Email this | 					    Comments","2021-11-04 16:27:00","Cars","https://www.autoblog.com/2021/11/04/vw-id-buzz-hippie-bus/","52accd3d2b5098bd27652dd66af321ce30e6373897879e917d47ec1334fbfff6","24401bd9d45e81fdc109f8a4fb6ee422"
"Detroit Grand Prix to roar through downtown streets once more","Autoblog","Filed under:					    Motorsports,Racing VehiclesContinue reading Detroit Grand Prix to roar through downtown streets once moreDetroit Grand Prix to roar through downtown streets once more originally appeared on Autoblog on Thu, 4 Nov 2021 12:52:00 EDT.  Please see our terms for use of feeds.Permalink | 						Email this | 					    Comments","2021-11-04 16:52:00","Cars","https://www.autoblog.com/2021/11/04/detroit-grand-prix-city-streets-indycar/","52accd3d2b5098bd27652dd66af321ce30e6373897879e917d47ec1334fbfff6","f36d8d556d401492dec82e9ac888c181"
"Aston Martin DBX flies on two wings in wild Mansory treatment","Autoblog","Filed under:					    Aftermarket,Aston Martin,Crossover,SUV,Luxury,PerformanceContinue reading Aston Martin DBX flies on two wings in wild Mansory treatmentAston Martin DBX flies on two wings in wild Mansory treatment originally appeared on Autoblog on Thu, 4 Nov 2021 16:21:00 EDT.  Please see our terms for use of feeds.Permalink | 						Email this | 					    Comments","2021-11-04 20:21:00","Cars","https://www.autoblog.com/2021/11/04/aston-martin-dbx-mansory-800-horsepower/","52accd3d2b5098bd27652dd66af321ce30e6373897879e917d47ec1334fbfff6","8f3220da9e2b30b592062498cf290967"
"10 best new car deals of November 2021","Autoblog","Filed under:					    Acura,BMW,Cadillac,Genesis,Maserati,Nissan,Volkswagen,Volvo,Car Buying,SedanContinue reading 10 best new car deals of November 202110 best new car deals of November 2021 originally appeared on Autoblog on Thu, 4 Nov 2021 15:46:00 EDT.  Please see our terms for use of feeds.Permalink | 						Email this | 					    Comments","2021-11-04 19:46:00","Cars","https://www.autoblog.com/article/best-new-car-deals/","52accd3d2b5098bd27652dd66af321ce30e6373897879e917d47ec1334fbfff6","3d76c480e7eb9be91f548e4a09031c66"
"ItalDesign begins delivering exclusive 710-hp Nissan GT-R50","Autoblog","Filed under:					    Nissan,Coupe,Luxury,Performance,SupercarsContinue reading ItalDesign begins delivering exclusive 710-hp Nissan GT-R50ItalDesign begins delivering exclusive 710-hp Nissan GT-R50 originally appeared on Autoblog on Thu, 4 Nov 2021 15:37:00 EDT.  Please see our terms for use of feeds.Permalink | 						Email this | 					    Comments","2021-11-04 19:37:00","Cars","https://www.autoblog.com/2021/11/04/italdesign-nissan-gt-r50-deliveries-begin/","52accd3d2b5098bd27652dd66af321ce30e6373897879e917d47ec1334fbfff6","38b39ba7cd782c74824462678321bd72"
"2022 BMW M5 CS First Drive Review | Uber M5 adds lightness (and awesomeness)","Autoblog","Filed under:					    BMW,First Drives,Luxury,Performance,SedanContinue reading 2022 BMW M5 CS First Drive Review | Uber M5 adds lightness (and awesomeness)2022 BMW M5 CS First Drive Review | Uber M5 adds lightness (and awesomeness) originally appeared on Autoblog on Fri, 5 Nov 2021 07:00:00 EDT.  Please see our terms for use of feeds.Permalink | 						Email this | 					    Comments","2021-11-05 11:00:00","Cars","https://www.autoblog.com/2021/11/05/2022-bmw-m5-cs-first-drive/","52accd3d2b5098bd27652dd66af321ce30e6373897879e917d47ec1334fbfff6","b24eb640474c65ece8132dfc7ab42972"
"Mazda Co-Pilot will safely pull your car over if you pass out","Autoblog","Filed under:					    Technology,Mazda,SafetyContinue reading Mazda Co-Pilot will safely pull your car over if you pass outMazda Co-Pilot will safely pull your car over if you pass out originally appeared on Autoblog on Fri, 5 Nov 2021 08:30:00 EDT.  Please see our terms for use of feeds.Permalink | 						Email this | 					    Comments","2021-11-05 12:30:00","Cars","https://www.autoblog.com/2021/11/05/mazda-co-pilot-driver-assist-pull-over/","52accd3d2b5098bd27652dd66af321ce30e6373897879e917d47ec1334fbfff6","0a32c41741b6b942c5d7a14153b9a2ca"
"2022 Toyota Tundra gets more expensive and more miles per gallon","Autoblog","Filed under:					    Toyota,TruckContinue reading 2022 Toyota Tundra gets more expensive and more miles per gallon2022 Toyota Tundra gets more expensive and more miles per gallon originally appeared on Autoblog on Fri, 5 Nov 2021 09:41:00 EDT.  Please see our terms for use of feeds.Permalink | 						Email this | 					    Comments","2021-11-05 13:41:00","Cars","https://www.autoblog.com/2021/11/05/2022-toyota-tundra-pricing-fuel-economy-mpg/","52accd3d2b5098bd27652dd66af321ce30e6373897879e917d47ec1334fbfff6","bc232992d4d610769f3114792edb1372"
"Toyota Aygo X argues the cheap and cheerful city car isn't dead yet","Autoblog","Filed under:					    Toyota,Hatchback,Economy CarsContinue reading Toyota Aygo X argues the cheap and cheerful city car isn't dead yetToyota Aygo X argues the cheap and cheerful city car isn't dead yet originally appeared on Autoblog on Fri, 5 Nov 2021 10:49:00 EDT.  Please see our terms for use of feeds.Permalink | 						Email this | 					    Comments","2021-11-05 14:49:00","Cars","https://www.autoblog.com/2021/11/05/toyota-aygo-x-revealed-city-car-europe/","52accd3d2b5098bd27652dd66af321ce30e6373897879e917d47ec1334fbfff6","c6a1c4be964302dbd24da177c3600608"
"BMW removes touchscreen from a bunch of models due to chip shortage","Autoblog","Filed under:					    BMW,Ownership,Technology,Infotainment,Convertible,SUV,Luxury,SedanContinue reading BMW removes touchscreen from a bunch of models due to chip shortageBMW removes touchscreen from a bunch of models due to chip shortage originally appeared on Autoblog on Fri, 5 Nov 2021 10:34:00 EDT.  Please see our terms for use of feeds.Permalink | 						Email this | 					    Comments","2021-11-05 14:34:00","Cars","https://www.autoblog.com/2021/11/05/bmws-losing-touchscreen-functionality/","52accd3d2b5098bd27652dd66af321ce30e6373897879e917d47ec1334fbfff6","a64a095d67cf317c69e08f9a87b0b825"
"There's one day left to win this Sprinter 4x4 camper van","Autoblog","Filed under:					    Mercedes-Benz,CommerceContinue reading There's one day left to win this Sprinter 4x4 camper vanThere's one day left to win this Sprinter 4x4 camper van originally appeared on Autoblog on Fri, 5 Nov 2021 10:00:00 EDT.  Please see our terms for use of feeds.Permalink | 						Email this | 					    Comments","2021-11-05 14:00:00","Cars","https://www.autoblog.com/2021/11/05/mercedes-sprinter-eco-friendly-camper-van-final/","52accd3d2b5098bd27652dd66af321ce30e6373897879e917d47ec1334fbfff6","5651d4cbbd7b237da2705d8fb1112b77"
"2022 Subaru Outback Review | New Wilderness provides quite the lift","Autoblog","Filed under:					    BMW,Ownership,Technology,Infotainment,Convertible,SUV,Luxury,SedanContinue reading 2022 Subaru Outback Review | New Wilderness provides quite the lift2022 Subaru Outback Review | New Wilderness provides quite the lift originally appeared on Autoblog on Fri, 5 Nov 2021 10:00:00 EDT.  Please see our terms for use of feeds.Permalink | 						Email this | 					    Comments","2021-11-05 14:00:00","Cars","https://www.autoblog.com/2021/06/18/2022-subaru-outback-review/","52accd3d2b5098bd27652dd66af321ce30e6373897879e917d47ec1334fbfff6","f713e22c656d747f546bc74840b3f7b7"
"Former Rivian executive sues EV builder over gender discrimination","Autoblog","Filed under:					    Green,Hirings/Firings/Layoffs,Truck,SUV,Electric,RivianContinue reading Former Rivian executive sues EV builder over gender discriminationFormer Rivian executive sues EV builder over gender discrimination originally appeared on Autoblog on Fri, 5 Nov 2021 11:09:00 EDT.  Please see our terms for use of feeds.Permalink | 						Email this | 					    Comments","2021-11-05 15:09:00","Cars","https://www.autoblog.com/2021/11/05/rivian-lawsuit-gender-discrimination-toxic-bro-culture/","52accd3d2b5098bd27652dd66af321ce30e6373897879e917d47ec1334fbfff6","bc308a5c7b4668625db757882fc171ab"
"2022 Acura MDX Type S specs boast 355-hp turbo V6, air suspension","Autoblog","Filed under:					    Acura,Crossover,SUV,Luxury,PerformanceContinue reading 2022 Acura MDX Type S specs boast 355-hp turbo V6, air suspension2022 Acura MDX Type S specs boast 355-hp turbo V6, air suspension originally appeared on Autoblog on Fri, 5 Nov 2021 12:52:00 EDT.  Please see our terms for use of feeds.Permalink | 						Email this | 					    Comments","2021-11-05 16:52:00","Cars","https://www.autoblog.com/2021/11/05/2022-acura-mdx-type-s-features/","52accd3d2b5098bd27652dd66af321ce30e6373897879e917d47ec1334fbfff6","d69ff4d4b787b7ce4d209dcfe70d76a4"
"Tablets, tires and tools: Gear deals starting at just $21","Autoblog","Filed under:					    CommerceContinue reading Tablets, tires and tools: Gear deals starting at just $21Tablets, tires and tools: Gear deals starting at just $21 originally appeared on Autoblog on Fri, 5 Nov 2021 14:05:00 EDT.  Please see our terms for use of feeds.Permalink | 						Email this | 					    Comments","2021-11-05 18:05:00","Cars","https://www.autoblog.com/2021/11/05/gear-deals-walmart-savings/","52accd3d2b5098bd27652dd66af321ce30e6373897879e917d47ec1334fbfff6","390f394e3fbfce537e65613228a177e8"
"Honda lowers vehicle sales and profit forecast due to chip shortage","Autoblog","Filed under:					    Earnings/Financials,HondaContinue reading Honda lowers vehicle sales and profit forecast due to chip shortageHonda lowers vehicle sales and profit forecast due to chip shortage originally appeared on Autoblog on Fri, 5 Nov 2021 13:54:00 EDT.  Please see our terms for use of feeds.Permalink | 						Email this | 					    Comments","2021-11-05 17:54:00","Cars","https://www.autoblog.com/2021/11/05/honda-sales-shortages/","52accd3d2b5098bd27652dd66af321ce30e6373897879e917d47ec1334fbfff6","e6c2d88f64d7ac6daebd269caf0a4edb"
"Max Verstappen wins Mexico City Grand Prix, extends F1 title lead","Autoblog","Filed under:					    MotorsportsContinue reading Max Verstappen wins Mexico City Grand Prix, extends F1 title leadMax Verstappen wins Mexico City Grand Prix, extends F1 title lead originally appeared on Autoblog on Sun, 7 Nov 2021 16:11:00 EST.  Please see our terms for use of feeds.Permalink | 						Email this | 					    Comments","2021-11-07 21:11:00","Cars","https://www.autoblog.com/2021/11/07/max-verstappen-wins-mexico-city-grand-prix/","52accd3d2b5098bd27652dd66af321ce30e6373897879e917d47ec1334fbfff6","723af0db79e17ebf8eba72fe21d6d9de"
"U.S. sets goal to drive down cost of removing CO2 from atmosphere","Autoblog","Filed under:					    Government/Legal,GreenContinue reading U.S. sets goal to drive down cost of removing CO2 from atmosphereU.S. sets goal to drive down cost of removing CO2 from atmosphere originally appeared on Autoblog on Sun, 7 Nov 2021 13:00:00 EST.  Please see our terms for use of feeds.Permalink | 						Email this | 					    Comments","2021-11-07 18:00:00","Cars","https://www.autoblog.com/2021/11/07/us-carbon-removal-cost-cutting-earthshot/","52accd3d2b5098bd27652dd66af321ce30e6373897879e917d47ec1334fbfff6","82981c8407aa4f1e0813b366f455ab30"
"Junkyard Gem: 1981 VW Dasher Diesel Wagon","Autoblog","Filed under:					    Audi,Volkswagen,Automotive History,Wagon,ClassicsContinue reading Junkyard Gem: 1981 VW Dasher Diesel WagonJunkyard Gem: 1981 VW Dasher Diesel Wagon originally appeared on Autoblog on Sun, 7 Nov 2021 12:00:00 EST.  Please see our terms for use of feeds.Permalink | 						Email this | 					    Comments","2021-11-07 17:00:00","Cars","https://www.autoblog.com/2021/11/07/junkyard-gem-1981-volkswagen-dasher-wagon/","52accd3d2b5098bd27652dd66af321ce30e6373897879e917d47ec1334fbfff6","be7380fb74f889fddb9a373f03da0523"
"Elon Musk polls Twitter about selling 10% of Tesla stock","Autoblog","Filed under:					    Earnings/Financials,Government/Legal,Green,TeslaContinue reading Elon Musk polls Twitter about selling 10% of Tesla stockElon Musk polls Twitter about selling 10% of Tesla stock originally appeared on Autoblog on Sun, 7 Nov 2021 11:14:00 EST.  Please see our terms for use of feeds.Permalink | 						Email this | 					    Comments","2021-11-07 16:14:00","Cars","https://www.autoblog.com/2021/11/07/elon-musk-twitter-poll-10-percent-tesla-stock-taxes/","52accd3d2b5098bd27652dd66af321ce30e6373897879e917d47ec1334fbfff6","abf3a279beb0dac27e543d39c799dc82"
"Lime raises $523M as it prepares to go public","Autoblog","Filed under:					    Green,Transportation Alternatives,ElectricContinue reading Lime raises $523M as it prepares to go publicLime raises $523M as it prepares to go public originally appeared on Autoblog on Sun, 7 Nov 2021 10:42:00 EST.  Please see our terms for use of feeds.Permalink | 						Email this | 					    Comments","2021-11-07 15:42:00","Cars","https://www.autoblog.com/2021/11/07/lime-raises-523-million-before-ipo/","52accd3d2b5098bd27652dd66af321ce30e6373897879e917d47ec1334fbfff6","2bb233f431b155be9ebce1d10af43511"
"U.K. gears up to produce rare earth magnets, cut reliance on China","Autoblog","Filed under:					    Green,Plants/Manufacturing,ElectricContinue reading U.K. gears up to produce rare earth magnets, cut reliance on ChinaU.K. gears up to produce rare earth magnets, cut reliance on China originally appeared on Autoblog on Sun, 7 Nov 2021 10:00:00 EST.  Please see our terms for use of feeds.Permalink | 						Email this | 					    Comments","2021-11-07 15:00:00","Cars","https://www.autoblog.com/2021/11/07/uk-rare-earth-magnet-production-china/","52accd3d2b5098bd27652dd66af321ce30e6373897879e917d47ec1334fbfff6","cb2f261b305840024d1e2c60f90cb6aa"
"What's driving the latest VW power struggle?","Autoblog","Filed under:					    Green,VolkswagenContinue reading What's driving the latest VW power struggle?What's driving the latest VW power struggle? originally appeared on Autoblog on Sun, 7 Nov 2021 09:00:00 EST.  Please see our terms for use of feeds.Permalink | 						Email this | 					    Comments","2021-11-07 14:00:00","Cars","https://www.autoblog.com/2021/11/07/vw-power-struggle-diess/","52accd3d2b5098bd27652dd66af321ce30e6373897879e917d47ec1334fbfff6","5d799f33501711c403bd886a29a4f1d2"
"In a lithium squeeze, biggest producer ‘going as fast as we can’","Autoblog","Filed under:					    Green,Plants/Manufacturing,ElectricContinue reading In a lithium squeeze, biggest producer ‘going as fast as we can’In a lithium squeeze, biggest producer ‘going as fast as we can’ originally appeared on Autoblog on Sun, 7 Nov 2021 08:00:00 EST.  Please see our terms for use of feeds.Permalink | 						Email this | 					    Comments","2021-11-07 13:00:00","Cars","https://www.autoblog.com/2021/11/07/abemarle-lithium-expanding-as-quickly-as-possible/","52accd3d2b5098bd27652dd66af321ce30e6373897879e917d47ec1334fbfff6","25d7781c9926ce5c13dcafd10f3ba6bd"
"Apple hires Tesla’s Autopilot software director for car effort","Autoblog","Filed under:					    Green,Hirings/Firings/Layoffs,Tesla,Technology,Autonomous VehiclesContinue reading Apple hires Tesla’s Autopilot software director for car effortApple hires Tesla’s Autopilot software director for car effort originally appeared on Autoblog on Sat, 6 Nov 2021 14:12:00 EDT.  Please see our terms for use of feeds.Permalink | 						Email this | 					    Comments","2021-11-06 18:12:00","Cars","https://www.autoblog.com/2021/11/06/apple-hires-tesla-autopilot-software-director/","52accd3d2b5098bd27652dd66af321ce30e6373897879e917d47ec1334fbfff6","89dc2221473f2b1ba63259de46e7e0f5"
"Blue Origin loses lawsuit over NASA's SpaceX lunar lander contract","Autoblog","Filed under:					    SpaceContinue reading Blue Origin loses lawsuit over NASA's SpaceX lunar lander contractBlue Origin loses lawsuit over NASA's SpaceX lunar lander contract originally appeared on Autoblog on Sat, 6 Nov 2021 13:00:00 EDT.  Please see our terms for use of feeds.Permalink | 						Email this | 					    Comments","2021-11-06 17:00:00","Cars","https://www.autoblog.com/2021/11/06/blue-origin-loses-nasa-lawsuit-over-spacex/","52accd3d2b5098bd27652dd66af321ce30e6373897879e917d47ec1334fbfff6","f60a14dc770e893801de1d6215826686"
